4808504820	709429824452825088
4728656356	979734199
4728656356	531577929
4728656356	267519690
4728656356	739970371474972672
4728656356	146532981
4728656356	2575567586
4728656356	3250000903
4728656356	737037314933719041
4728656356	1402783058
4728656356	739505624073916416
4728656356	2889119492
4728656356	2448866005
4728656356	737396708242563073
4728656356	969808122
4728656356	464353545
4728656356	2838460075
4728656356	58102744
4728656356	588060242
4728656356	204985469
4728656356	2210974083
4728656356	1349402892
4728656356	225491955
4728656356	600434863
4728656356	3315188606
4728656356	458979868
4728656356	322610548
4728656356	889824007
4728656356	2560961317
4728656356	3319416452
4728656356	3386205946
4728656356	1948100294
4728656356	713415027726938112
4728656356	102585355
4728656356	1925154781
4728656356	79203653
4728656356	325919499
4728656356	17884879
4728656356	735934316430168064
4728656356	311679763
4728656356	399016402
4728656356	719382815385657345
4728656356	2845426326
4728656356	4878826835
4728656356	357032343
4728656356	737959102836559872
4728656356	2151297885
4728656356	729804809964945408
4728656356	3370828643
4728656356	25009336
4728656356	3102983269
4728656356	300398755
4728656356	2747426650
4728656356	721218340811706368
4728656356	850258880
4728656356	142066501
4728656356	190091961
4728656356	289548597
4728656356	4789144617
4728656356	3317696153
4728656356	700503418679513088
4728656356	2630020348
4728656356	4402551
4728656356	14299159
4728656356	3598735589
4728656356	421233006
4728656356	3304023770
4728656356	363343325
4728656356	2281995458
4728656356	735252489780367365
4728656356	721226405535571968
4728656356	19928850
4728656356	157100946
4728656356	709028165839134720
4728656356	448550366
4728656356	730881824927322112
4728656356	531290983
4728656356	17468920
4728656356	1478542525
4728656356	2796603738
4728656356	54360032
4728656356	40444023
4728656356	21632806
4728656356	3255686287
4728656356	2598976500
4728656356	596922736
4728656356	1271155693
4728656356	540861464
4728656356	619585790
4728656356	1069547768
4728656356	497201990
4728656356	3952701201
4728656356	3314208039
4728656356	618561152
4728656356	359123343
4728656356	21011098
4728656356	24331454
4728656356	43267562
4728656356	3438191283
4728656356	4359636914
4728656356	731576026258497536
4728656356	1544488796
4728656356	2733597480
4728656356	159248612
4728656356	731572465852260352
4728656356	2815462609
4728656356	244627772
4728656356	2473772576
4728656356	7513702
4728656356	3690954555
4728656356	712870170
4728656356	2233694499
4728656356	355812341
4728656356	719530352704794624
4728656356	39849458
4728656356	107496387
4728656356	930406951
4728656356	369675555
4728656356	1499310571
4728656356	29253353
4728656356	19480840
4728656356	1575947564
4728656356	43237714
4728656356	3171128420
4728656356	3094383716
4728656356	711011088
4728656356	220669756
4728656356	4493808856
4728656356	3712809137
4728656356	2804785917
4728656356	272142371
4728656356	3034905670
4728656356	295356821
4728656356	1962814309
4728656356	464885381
4728656356	617592642
4728656356	1644170305
4728656356	1137382964
4728656356	437490341
4728656356	1131237577
4728656356	495438035
4728656356	931276050
4728656356	571106143
4728656356	67520297
4728656356	2396626975
4728656356	1445444521
4728656356	157523656
4728656356	716981264478298113
4728656356	3061799275
4728656356	345688602
4728656356	2473022758
4728656356	2906888313
4728656356	869081558
4728656356	416372691
4728656356	371854904
4728656356	207166983
4728656356	448145811
4728656356	3131309817
4728656356	2376527394
4728656356	931051507
4728656356	43103083
4728656356	2767402790
4728656356	2307225673
4728656356	2709502472
4728656356	1616120774
4728656356	728309772827529217
4728656356	1038687535
4728656356	18657700
4728656356	263757912
4728656356	3439163679
4728656356	2389031924
4728656356	519647673
4728656356	534829053
4728656356	3394788973
4728656356	4508919973
4728656356	2283855667
4728656356	718919371637276673
4728656356	2194875139
4728656356	71225573
4728656356	26573882
4728656356	726484686327812096
4728656356	3909542914
4728656356	777218634
4728656356	14456869
4728656356	24851751
4728656356	13221302
4728656356	4532429017
4728656356	338120753
4728656356	444290301
4728656356	151217929
4728656356	1852360580
4728656356	262494019
4728656356	898274287
4728656356	312166224
4728656356	1608387048
4728656356	614765853
4728656356	17534682
4728656356	4618676054
4728656356	702560066675683328
4728656356	399212420
4728656356	725859286853816320
4728656356	1537293613
4728656356	3604208595
4728656356	1513629583
4728656356	583859681
4728656356	300540158
4728656356	4455639563
4728656356	3291537938
4728656356	210460710
4728656356	387873055
4728656356	1330345849
4728656356	2840436303
4728656356	27377345
4728656356	60247105
4728656356	872857502
4728656356	10362922
4728656356	2902129495
4728656356	2350317062
4728656356	712192458692685824
4728656356	1435763611
4728656356	128691966
4728656356	1378238036
4728656356	261855629
4728656356	78617318
4728656356	14109406
4728656356	2830245285
4728656356	3065242710
4728656356	163075249
4728656356	288863420
4728656356	1123935968
4728656356	1304782538
4728656356	124817702
4728656356	32382372
4728656356	3853596082
4728656356	1532533375
4728656356	2183433936
4728656356	1373479873
4728656356	713049567600779265
4728656356	21162193
4728656356	937698788
4728656356	38296259
4728656356	3434091244
4728656356	1433861130
4728656356	499369073
4728656356	4792925777
4728656356	724245855490977797
4728656356	725069519182544896
4728656356	723515147654946816
4728656356	365244932
4728656356	143548930
4728656356	1247886727
4728656356	3308143766
4728656356	724690592643469313
4728656356	20687696
4728656356	2831170804
4728656356	2891684948
4728656356	1664230232
4728656356	512483388
4728656356	724092590883246080
4728656356	709878810531860480
4728656356	723927458911686656
4728656356	84221888
4728656356	205846902
4728656356	1468872108
4728656356	76102085
4728656356	2786471562
4728656356	723536390743416833
4728656356	1377095546
4728656356	723361080701919233
4728656356	1067017454
4728656356	723296137600356356
4728656356	723270085184466944
4728656356	23205495
4728656356	3461747057
4728656356	3012840890
4728656356	3394781002
4728656356	305177711
4728656356	722792908118749184
4728656356	3729116775
4728656356	52516433
4728656356	985442521
4728656356	618588238
4728656356	3183078032
4728656356	228712283
4728656356	719296833701416962
4728656356	3024504442
4728656356	2436008952
4728656356	3096715340
4728656356	2711230159
4728656356	3589675933
4728656356	721368067683459072
4728656356	1046941428
4728656356	374872603
4728656356	1513255249
4728656356	705754068203999233
4728656356	3296693233
4728656356	39380402
4728656356	1039807248
4728656356	216014214
4728656356	425520284
4728656356	720033754362810368
4728656356	3236496614
4728656356	123101530
4728656356	3192516727
4728656356	520844327
4728656356	721181956269019136
4728656356	3307201350
4728656356	28907875
4728656356	1102308589
4728656356	23234359
4728656356	1167768860
4728656356	217204644
4728656356	636521218
4728656356	720782252079058944
4728656356	3430315151
4728656356	519947143
4728656356	611218655
4728656356	982737282
4728656356	3300831006
4728656356	3179554311
4728656356	717207996
4728656356	33395885
4728656356	3911653995
4728656356	3578784433
4728656356	1711478167
4728656356	14171934
4728656356	2384387522
4728656356	216794117
4728656356	626484689
4728656356	239186934
4728656356	33930938
4728656356	2984505995
4728656356	3429924683
4728656356	15839832
4728656356	15126410
4728656356	2696939476
4728656356	1286613816
4728656356	519071841
4728656356	53336041
4728656356	2253763670
4728656356	702226423067447296
4728656356	94025561
4728656356	1713352398
4728656356	715696968627052544
4728656356	15534275
4728656356	634709294
4728656356	3354263859
4728656356	1280801052
4728656356	2980724495
4728656356	1390768075
4728656356	3279043502
4728656356	567583615
4728656356	921170274
4728656356	1260596738
4728656356	198451965
4728656356	297432108
4728656356	968302837
4728656356	2730861703
4728656356	909940058
4728656356	531197629
4728656356	710890630415826944
4728656356	2839355412
4728656356	2956472888
4728656356	885803899
4728656356	733073929
4728656356	4831791049
4728656356	15821724
4728656356	709132735634214913
4728656356	1146258211
4728656356	2244058767
4728656356	603367602
4728656356	24299364
4728656356	88816329
4728656356	1394598139
4728656356	27244080
4728656356	3074875348
4728656356	3290465321
4728656356	704182538516836352
4728656356	313680864
4728656356	705778299168034816
4728656356	3101558135
4728656356	531191327
4728656356	120591691
4728656356	739670977
4728656356	2202610645
4728656356	705628729670668289
4728656356	4768095376
4728656356	3299975507
4728656356	309001298
4728656356	704112617300717569
4728656356	3317250981
4728656356	796382221
4728656356	274782452
4728656356	366145551
4728656356	2710587050
4728656356	4906524112
4728656356	311951792
4728656356	755988024
4728656356	703005266871259137
4728656356	289756746
4728656356	1602052242
4728656356	3973076602
4728656356	1208867881
4728656356	12525582
4728656356	1609697965
4728656356	167788623
4728656356	381027452
4728656356	893972876
4728656356	941553660
4728656356	2825192867
4728656356	64054616
4728656356	271077290
4728656356	164149799
4728656356	24105344
4728656356	52509245
4728656356	1342526796
4728656356	455072507
4728656356	933497437
4728656356	523975384
4728656356	35744594
4728656356	2953673717
4728656356	107734538
4728656356	23797506
4728656356	2925051078
4728656356	187276832
4728656356	234920068
4728656356	28608969
4728656356	2368077247
4728656356	3560579361
4728656356	2472160849
4728656356	58078261
4728656356	64112681
4728656356	2237338222
4728656356	146249401
4728656356	2926206688
4728656356	3214789541
4728656356	2357165330
4728656356	53221364
4728656356	14363791
4728656356	2703926240
